"","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020"
"1285",1,0,0,0,1,1,1,1,1,1,3,2,4,3,1,2,4,4,3,3
"1286",0,0,0,1,1,1,1,0,0,1,1,2,4,1,3,1,2,2,4,0
"1287",0,0,1,1,1,1,1,1,1,1,3,4,4,3,3,4,4,4,4,2
"1288",0,0,1,1,0,1,1,0,0,0,1,4,4,2,1,4,3,3,3,3
"1289",0,0,0,0,1,0,0,1,0,1,3,2,2,3,4,3,3,3,1,3
"1290",1,0,0,1,0,1,1,1,0,1,3,4,4,4,4,4,4,3,4,4
"1291",1,0,0,0,0,1,0,0,0,1,1,2,4,0,3,1,3,0,2,2
"1292",0,0,1,0,0,0,1,0,0,1,1,2,2,3,3,1,2,3,1,3
"1293",0,0,1,1,1,1,1,0,0,0,3,4,4,2,3,4,1,3,2,1
"1294",0,0,1,0,0,0,0,0,0,0,3,3,1,2,3,2,1,1,1,1
"1295",0,0,0,0,1,1,1,1,0,1,4,4,4,4,4,3,4,4,4,3
"1296",1,0,1,1,1,1,1,0,1,1,3,4,4,2,4,4,4,4,3,3
"1297",0,0,0,0,1,1,0,0,1,0,4,4,4,2,4,2,4,4,4,2
"1298",0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,3,2,0,2,1
"1299",0,0,0,1,1,1,1,0,0,0,3,4,4,2,3,2,3,4,1,2
"1300",0,0,0,0,0,0,1,0,0,0,3,4,2,3,1,2,3,3,3,2
"1301",0,0,0,1,1,1,1,1,1,0,4,2,4,3,4,4,2,3,2,2
"1302",1,1,0,1,0,1,1,0,0,1,2,4,4,4,3,2,1,2,2,2
"1303",0,0,0,0,0,0,1,0,1,0,3,4,4,4,4,2,3,2,4,4
"1304",0,0,0,0,1,1,1,1,0,1,1,2,4,3,3,4,4,2,1,4
"1305",1,0,1,1,1,1,1,0,0,0,4,4,4,3,4,4,3,2,1,1
"1306",0,0,0,0,0,0,0,1,0,0,1,1,4,3,1,2,4,1,3,3
"1307",1,0,0,0,1,1,0,0,0,0,4,4,4,4,4,4,4,4,3,2
"1308",0,0,1,1,1,1,0,0,1,1,1,4,4,3,4,4,3,4,1,2
"1309",0,0,0,1,0,1,1,1,0,0,3,4,4,3,3,2,2,3,4,4
"1310",0,0,0,0,1,0,1,1,0,0,3,2,4,4,3,2,3,2,3,2
"1311",0,0,0,0,0,1,1,0,0,1,3,2,2,2,4,3,3,2,3,3
"1312",0,0,1,1,1,1,1,1,1,1,4,3,4,3,4,2,2,3,3,0
"1313",0,0,1,1,1,1,1,1,1,1,1,4,4,3,3,4,4,4,3,4
"1314",1,0,1,0,0,1,1,1,0,1,3,4,4,4,4,4,4,3,4,4
"1315",0,0,0,1,0,0,1,0,0,0,3,2,4,1,3,2,0,2,3,4
"1316",0,0,0,1,1,1,1,1,0,0,1,4,4,2,2,2,3,2,2,4
"1317",1,0,1,1,1,1,1,0,1,1,3,4,4,2,4,2,4,4,2,3
"1318",0,0,1,1,0,0,1,0,0,0,3,1,4,4,3,2,3,2,2,1
"1319",0,0,1,1,1,0,1,1,0,1,3,4,4,2,3,1,2,2,1,3
"1320",1,0,1,0,1,1,1,1,0,1,4,3,4,4,3,4,2,2,4,4
"1321",1,0,0,0,0,1,1,1,0,1,4,4,4,4,3,4,3,3,3,3
"1322",0,1,0,0,1,0,0,0,1,0,3,1,2,2,3,2,4,3,2,0
"1323",0,0,0,0,0,1,1,1,0,1,3,4,4,4,4,2,4,3,1,3
"1324",1,0,0,1,1,1,1,1,0,1,3,2,4,3,3,2,3,3,3,1
"1325",0,0,0,1,0,1,1,1,0,0,2,4,4,4,1,4,4,4,3,3
"1326",0,0,1,0,0,1,1,0,1,0,4,4,4,3,4,4,4,4,3,3
"1327",0,0,0,1,1,1,1,0,0,1,1,4,4,4,3,1,4,0,3,3
"1328",0,0,0,0,0,0,1,0,0,0,1,1,2,2,3,1,2,2,2,1
"1329",0,0,0,1,1,1,0,0,0,0,2,4,4,2,3,3,4,0,3,0
"1330",0,0,0,0,0,1,1,0,0,1,0,1,2,4,3,2,4,0,1,2
"1331",0,0,1,1,0,1,1,1,1,1,1,4,4,2,4,2,3,2,3,3
"1332",0,0,0,0,0,1,1,0,0,1,1,4,2,4,1,2,3,3,3,2
"1333",0,0,1,0,0,0,1,0,0,0,4,4,4,2,1,2,3,0,1,1
"1334",1,1,0,0,1,1,1,0,0,0,3,2,4,2,4,4,2,3,2,4
"1335",0,0,1,0,1,1,1,0,0,0,3,1,4,3,3,2,1,3,1,3
"1336",0,0,1,1,0,1,1,0,1,1,4,4,4,3,4,3,4,4,4,4
"1337",0,0,1,1,0,0,1,1,0,1,4,2,4,3,4,2,3,4,1,3
"1338",0,0,0,0,1,0,1,1,0,0,1,2,2,1,1,3,3,3,3,2
"1339",1,1,1,1,1,0,1,0,0,1,3,4,4,4,1,2,3,4,1,2
"1340",1,0,0,1,0,1,1,1,0,1,3,4,4,3,4,4,3,4,1,2
"1341",0,0,0,0,1,1,1,1,1,0,3,4,2,2,3,2,4,2,1,3
"1342",0,0,1,0,0,1,1,1,0,1,3,2,4,2,4,2,3,3,1,3
"1343",0,0,0,0,0,0,1,0,1,1,3,4,4,4,3,1,1,2,3,1
"1344",0,0,0,0,1,0,0,0,1,0,3,4,2,2,3,3,2,3,3,0
"1345",1,0,0,1,1,1,0,0,0,0,3,2,3,3,3,1,3,4,2,4
"1346",0,0,1,1,1,1,1,1,0,1,2,3,4,4,4,3,4,2,1,4
"1347",0,0,0,0,1,0,1,1,0,1,1,2,2,1,3,1,2,3,2,4
"1348",0,0,0,1,0,1,0,0,0,0,3,4,4,3,3,4,3,4,1,1
"1349",1,0,1,1,0,1,1,1,1,0,4,4,4,2,4,4,4,4,4,4
"1350",0,0,0,0,0,1,1,0,0,1,1,0,3,2,3,3,2,2,2,1
"1351",0,0,0,0,0,0,1,1,0,1,4,4,4,3,4,3,1,3,4,2
"1352",0,1,1,0,1,1,1,0,0,1,4,1,2,3,3,4,4,4,3,1
"1353",0,0,1,0,1,1,1,0,0,1,3,2,4,3,4,4,4,4,4,3
"1354",0,0,1,0,0,1,1,1,0,1,4,4,4,4,4,1,4,4,4,4
"1355",0,0,1,0,1,0,1,1,0,1,4,4,4,4,3,4,4,3,2,3
"1356",0,0,1,0,0,1,1,0,0,0,3,0,4,3,4,2,2,2,4,0
"1357",1,0,0,0,0,0,1,1,0,0,3,4,4,2,2,4,4,1,1,1
"1358",0,0,0,0,0,1,1,0,1,0,4,1,4,2,4,2,2,1,4,3
"1359",1,1,1,0,0,1,1,0,0,0,1,3,2,2,3,1,2,2,1,1
"1360",1,1,1,1,1,1,1,1,0,1,4,4,4,4,4,3,4,4,1,4
"1361",1,0,1,0,1,1,0,1,0,1,1,2,4,0,3,4,2,3,3,2
"1362",1,1,1,0,1,1,1,1,0,1,3,4,4,4,4,4,4,4,3,4
"1363",1,0,0,0,1,1,1,0,1,0,1,2,4,2,2,3,4,4,1,2
"1364",1,0,0,0,1,0,0,0,1,0,2,3,2,2,2,2,2,2,1,0
"1365",1,0,1,0,1,0,1,1,0,1,3,4,4,3,2,1,2,3,4,3
"1366",0,0,0,0,0,0,0,1,0,1,3,2,2,4,4,4,3,1,4,3
"1367",1,0,1,1,1,1,1,1,1,1,4,4,4,4,3,4,2,4,4,4
"1368",0,1,1,0,0,1,1,0,1,1,4,4,4,4,1,4,4,4,4,4
"1369",1,0,0,0,1,1,1,0,1,1,2,2,2,2,3,4,2,3,4,1
"1370",1,0,1,0,0,1,1,1,0,1,4,4,4,4,4,4,4,4,4,1
"1371",0,0,0,0,0,1,0,0,0,0,3,4,4,2,3,2,2,2,1,2
"1372",0,0,1,0,0,0,1,0,1,0,1,2,2,3,3,1,2,3,2,4
"1373",1,0,0,0,0,1,1,0,1,0,3,3,2,2,3,2,4,1,1,1
"1374",0,0,0,0,0,1,0,0,0,1,3,1,4,0,3,2,1,3,2,2
"1375",1,0,1,0,1,1,1,0,0,1,4,4,4,4,3,4,3,4,4,2
"1376",0,0,0,0,0,1,1,1,0,1,4,1,4,3,3,3,2,4,4,2
"1377",0,0,0,0,1,0,0,0,0,0,2,1,2,2,3,2,2,1,2,1
"1378",1,0,0,0,0,1,0,0,0,0,3,4,2,4,4,3,3,0,2,3
"1379",0,1,0,0,0,1,0,1,1,1,4,3,4,3,3,3,4,4,4,4
"1380",0,0,0,0,1,1,1,0,0,1,3,4,4,4,4,1,2,0,3,3
"1381",0,0,1,1,0,1,1,1,1,1,3,4,4,2,1,4,4,4,4,4
"1382",0,0,0,1,1,1,1,0,0,0,3,2,4,3,3,3,3,3,4,2
"1383",0,0,1,1,1,1,1,0,0,0,1,4,4,4,1,4,4,4,4,2
"1384",1,0,0,0,0,0,0,0,0,0,3,1,4,2,3,1,1,2,2,3
"1385",1,0,0,0,1,0,0,0,0,0,3,2,4,1,3,2,2,1,0,0
"1386",0,0,1,1,0,0,1,1,0,0,1,4,2,4,1,4,3,2,3,3
"1387",0,0,0,1,0,0,0,1,0,0,3,2,2,2,3,4,1,4,3,1
"1388",0,1,0,0,0,1,1,0,0,0,4,4,4,4,4,4,4,4,4,3
"1389",0,0,0,0,0,1,1,0,0,0,3,2,4,2,4,3,2,2,3,2
"1390",1,0,0,0,1,0,1,1,0,1,4,3,4,3,4,2,4,3,3,3
"1391",1,0,1,0,1,1,1,1,0,0,3,4,4,4,4,1,3,4,4,3
"1392",1,0,0,1,1,0,1,1,0,1,3,4,4,3,4,4,3,3,4,3
"1393",0,1,1,1,0,1,0,0,0,0,1,4,4,2,3,2,4,4,1,3
"1394",1,0,1,1,1,1,1,1,0,0,3,2,4,1,2,1,3,3,4,3
"1395",1,0,1,1,1,1,1,1,1,1,4,4,4,3,4,4,3,4,1,4
"1396",0,1,0,0,0,0,0,0,0,0,3,1,2,2,3,1,2,1,2,2
"1397",1,0,1,0,1,1,0,0,0,0,3,4,4,2,4,4,1,4,2,3
"1398",0,0,1,1,0,1,1,0,1,0,2,2,2,4,1,1,2,2,1,3
"1399",0,0,1,0,0,0,0,0,0,0,3,4,4,2,1,3,3,4,4,4
"1400",0,0,0,0,1,1,0,0,0,1,3,2,2,1,3,2,2,1,2,1
"1401",0,0,0,0,1,1,1,1,0,0,3,3,4,3,4,2,3,4,3,3
"1402",1,1,1,1,0,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4
"1403",0,0,1,0,0,1,1,0,0,1,3,4,4,4,1,2,3,4,3,3
"1404",1,0,0,0,1,1,1,0,0,1,3,2,4,2,4,3,4,2,4,3
"1405",1,0,0,1,0,0,1,0,0,0,3,4,2,4,3,2,4,3,3,2
"1406",1,0,0,0,0,1,1,0,0,0,3,4,2,2,2,2,1,3,2,2
"1407",1,0,0,0,1,0,1,1,0,0,3,1,4,3,3,2,3,3,4,0
"1408",0,0,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,1,4
"1409",1,0,0,1,0,0,1,0,0,0,3,4,4,3,3,4,4,3,2,2
"1410",0,0,0,1,1,1,1,0,1,0,3,4,4,4,1,3,2,4,1,4
"1411",0,0,0,0,0,1,0,1,0,0,3,2,2,4,1,3,3,3,2,2
"1412",0,0,0,0,0,0,1,0,0,0,3,4,4,3,4,1,3,3,1,1
"1413",1,0,0,0,0,1,1,0,1,0,1,1,4,2,1,3,2,2,2,3
"1414",0,0,0,1,1,1,1,0,0,1,3,4,2,4,4,4,3,2,2,3
"1415",1,0,0,1,0,0,0,0,1,0,1,2,4,2,3,2,3,2,3,3
"1416",1,0,1,0,1,0,1,1,0,1,3,4,4,4,4,4,2,3,1,3
"1417",0,0,0,1,0,0,1,0,1,0,3,2,4,3,3,4,2,3,1,3
"1418",0,0,0,1,0,0,0,0,0,1,1,2,2,2,3,1,1,1,2,2
"1419",1,1,1,1,1,1,1,1,1,1,3,4,4,4,3,4,2,3,1,4
"1420",0,0,0,1,0,0,0,0,0,0,3,4,4,3,1,2,2,2,1,4
"1421",0,0,1,1,0,1,1,1,0,1,3,4,4,3,4,4,3,4,4,4
"1422",0,0,0,0,0,1,0,0,0,0,3,2,2,2,3,1,1,3,3,2
"1423",0,0,0,0,0,0,0,0,0,0,3,3,2,2,1,1,2,2,2,4
"1424",0,0,1,1,1,1,1,1,0,0,3,1,4,4,4,2,2,4,3,3
"1425",0,0,0,1,1,0,1,0,0,0,3,4,4,4,4,2,3,1,1,3
"1426",1,0,0,0,0,0,1,0,1,1,3,1,4,1,3,3,3,1,2,3
"1427",1,0,0,0,1,1,1,1,0,1,3,4,2,2,3,2,2,4,1,4
"1428",1,0,0,1,1,0,1,0,0,0,3,4,2,3,3,4,4,3,3,2
"1429",1,0,0,1,1,0,1,0,1,1,1,3,2,4,3,2,4,3,3,0
"1430",0,0,0,1,1,1,1,1,0,1,3,4,4,4,4,3,4,4,1,2
"1431",0,0,1,0,1,1,1,1,0,0,2,4,4,3,3,4,3,4,1,2
"1432",0,0,1,0,1,0,0,1,0,0,3,2,2,3,1,2,3,3,3,3
"1433",0,0,0,1,0,1,1,0,1,1,4,2,4,3,4,4,4,4,4,0
"1434",1,0,1,0,0,0,0,1,0,0,3,4,4,3,4,2,4,2,2,1
"1435",0,1,1,1,1,1,1,1,1,1,3,4,4,4,3,4,4,4,3,4
"1436",0,0,0,0,0,1,0,0,0,1,1,2,4,3,4,2,2,1,2,1
"1437",0,0,0,0,0,0,1,1,1,0,3,2,4,3,3,2,3,3,1,2
"1438",0,0,0,1,1,1,1,1,0,1,3,4,4,3,4,4,4,4,1,2
"1439",0,0,0,0,0,1,0,0,0,0,1,2,4,3,3,3,2,3,1,3
"1440",0,1,0,1,0,0,0,0,0,0,1,1,4,2,1,4,3,1,4,3
"1441",0,0,0,0,0,0,1,1,0,0,1,3,2,4,3,2,3,2,3,3
"1442",1,0,1,0,0,1,1,1,0,1,4,4,4,4,4,4,4,4,4,2
"1443",0,0,1,1,0,1,1,0,0,0,3,1,4,2,3,2,2,3,1,1
"1444",0,0,1,1,1,1,1,0,0,1,4,2,4,4,4,4,4,4,4,1
"1445",0,0,0,0,0,0,0,1,0,0,2,4,4,2,4,2,1,4,3,3
"1446",0,0,0,0,1,0,1,0,1,0,1,4,2,3,1,3,3,3,3,1
"1447",0,0,1,1,0,1,1,1,0,1,1,4,4,4,1,4,3,4,1,1
"1448",0,1,0,0,1,1,1,1,1,0,3,4,2,3,4,4,2,2,3,2
"1449",0,0,0,0,1,0,1,1,1,1,1,2,2,3,4,4,3,2,3,3
"1450",0,0,0,0,0,1,1,1,0,1,3,2,4,4,4,2,1,3,2,3
"1451",0,0,0,0,0,0,0,0,0,0,3,2,2,2,4,3,3,3,3,2
"1452",1,0,1,0,0,1,1,0,0,1,4,4,4,4,1,3,3,4,4,4
"1453",0,0,1,1,1,0,1,0,1,1,3,4,4,2,3,3,4,4,1,3
"1454",1,0,1,0,0,1,1,1,0,0,3,2,4,3,3,4,3,4,4,4
"1455",1,0,0,0,1,1,1,1,0,1,3,4,4,4,4,1,1,3,2,3
"1456",1,1,1,1,1,1,1,1,0,1,3,4,4,4,4,4,4,2,3,4
"1457",0,0,1,1,0,1,1,1,0,1,3,4,4,2,4,3,2,3,1,4
"1458",1,0,0,1,1,1,1,0,1,1,3,4,4,3,3,4,4,4,1,2
"1459",1,0,1,0,1,1,1,1,0,1,3,4,4,3,4,4,4,4,0,4
"1460",0,0,0,0,0,0,0,0,0,0,2,3,4,0,1,2,4,2,2,3
"1461",0,0,0,0,0,0,1,0,0,0,1,4,4,2,2,1,2,4,1,1
"1462",1,0,1,0,0,1,1,1,0,0,4,2,2,3,2,2,3,4,1,3
"1463",0,0,1,0,0,0,1,1,0,1,3,4,2,4,3,4,1,2,1,2
"1464",1,0,1,0,1,1,1,0,0,1,4,4,4,4,4,4,4,4,4,4
"1465",1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,4
"1466",1,1,1,0,0,1,1,1,0,1,3,4,4,4,4,4,4,3,3,4
"1467",0,0,1,1,0,1,1,0,0,1,1,4,4,3,3,3,2,4,1,3
"1468",0,0,1,1,1,1,1,1,1,1,3,2,4,2,3,3,2,4,2,3
"1469",1,0,0,0,0,1,1,0,0,0,3,4,4,2,4,2,3,3,3,4
"1470",0,0,0,0,0,1,0,1,1,0,3,2,2,4,1,2,3,2,0,3
"1471",0,0,1,1,1,0,1,0,0,0,3,4,4,4,3,2,4,4,1,2
"1472",0,0,0,1,0,1,1,1,0,1,1,2,4,3,3,3,2,1,1,2
"1473",1,1,1,0,1,0,1,1,0,0,3,4,4,4,1,4,4,4,4,4
"1474",1,0,1,0,1,1,1,1,0,1,3,4,4,4,3,2,3,4,0,1
"1475",0,0,0,1,1,0,1,0,0,1,4,4,2,3,4,2,2,2,3,4
"1476",0,0,1,0,1,0,1,1,0,0,3,4,4,3,3,2,4,3,4,4
"1477",0,0,1,0,0,0,1,0,0,0,3,2,2,0,1,4,3,3,1,2
"1478",0,0,0,0,1,1,1,1,0,0,4,4,4,4,4,1,3,4,3,4
"1479",0,0,1,0,0,1,1,0,0,0,3,4,4,3,4,2,4,4,2,3
"1480",0,1,0,0,1,1,1,1,1,0,3,2,2,4,4,4,2,2,2,4
"1481",1,0,1,1,1,1,1,0,0,1,4,2,2,4,3,2,2,4,3,3
"1482",0,0,0,0,0,0,1,0,0,1,1,2,4,3,1,4,1,3,1,1
"1483",0,0,1,0,0,1,1,0,1,0,3,4,4,4,3,2,3,2,3,2
"1484",0,0,0,1,0,1,0,0,0,0,1,2,4,4,4,2,4,2,4,3
"1485",0,0,0,1,0,1,1,1,1,1,1,4,4,2,4,4,4,3,1,3
"1486",1,0,0,1,0,1,1,1,0,1,3,4,4,4,3,2,2,2,2,1
"1487",0,0,1,0,1,1,1,1,0,1,3,3,4,4,1,3,3,4,4,4
"1488",0,0,1,0,0,0,1,0,0,0,1,2,4,2,3,2,4,2,4,0
"1489",0,0,0,0,1,1,1,1,0,1,3,2,4,3,4,4,2,4,3,0
"1490",0,0,0,0,0,1,1,0,0,0,4,2,2,3,3,2,2,4,2,3
"1491",0,0,1,0,0,1,0,0,0,0,3,2,4,3,3,1,2,2,2,1
"1492",1,0,1,0,0,0,0,1,0,0,3,4,4,4,3,3,2,4,2,3
"1493",0,0,1,1,1,1,1,1,0,1,4,4,4,4,3,4,3,4,3,1
"1494",1,1,1,1,0,1,1,0,0,1,4,4,4,4,4,4,4,4,4,4
"1495",1,0,1,0,1,1,1,0,0,0,4,1,4,4,4,4,4,4,3,2
"1496",1,0,0,0,0,1,1,0,0,1,3,2,4,3,3,3,4,4,3,4
"1497",0,0,0,1,1,0,1,1,0,1,4,3,4,4,1,2,2,2,1,1
"1498",1,0,1,1,1,1,1,0,0,0,3,4,4,4,4,4,4,4,4,3
"1499",0,0,1,1,0,1,1,1,0,1,1,3,4,2,3,4,2,2,1,4
"1500",0,0,1,0,1,1,0,0,1,0,3,2,2,2,1,2,2,3,3,4
"1501",0,0,0,0,0,0,0,1,0,0,1,4,2,4,1,2,3,2,3,1
"1502",0,0,0,0,0,0,0,0,0,1,3,2,2,2,1,2,2,4,2,2
"1503",0,0,0,1,1,1,1,1,0,1,3,2,4,4,3,3,4,3,4,0
"1504",0,0,0,0,1,0,0,0,0,0,3,2,4,2,3,2,3,4,3,0
"1505",0,0,1,1,1,1,1,0,1,0,1,4,4,3,3,3,4,4,1,3
"1506",0,0,1,1,1,1,1,1,0,0,4,3,4,4,4,4,4,4,4,4
"1507",1,0,1,1,1,1,1,0,0,1,1,4,4,4,4,2,2,3,3,2
"1508",0,0,1,0,0,0,1,0,0,0,3,4,4,4,2,2,3,4,3,2
"1509",0,0,0,0,0,1,1,1,0,1,3,2,2,4,3,4,4,2,2,3
"1510",0,0,1,1,1,0,1,1,0,1,1,2,4,2,3,4,2,3,1,2
"1511",1,0,0,0,1,0,1,1,0,1,4,4,4,4,4,4,1,3,4,3
"1512",0,0,0,0,1,1,1,1,0,0,3,4,4,3,4,4,3,4,4,3
"1513",0,0,1,1,1,1,0,0,1,1,1,4,4,3,3,4,3,4,3,2
"1514",0,0,1,0,1,1,0,1,0,0,3,1,2,2,2,1,3,3,4,1
"1515",0,1,1,1,0,1,1,1,0,0,4,4,4,4,4,4,4,4,4,4
"1516",1,0,1,1,0,1,1,1,1,1,4,4,4,3,4,4,4,4,4,4
"1517",0,0,0,1,0,1,1,1,0,1,3,4,4,2,3,2,2,4,1,3
"1518",0,0,1,1,1,1,1,0,0,1,4,3,4,4,4,4,4,3,4,4
"1519",0,0,0,1,1,1,1,0,0,1,1,4,4,3,4,4,2,2,4,2
"1520",0,0,0,0,1,1,1,1,0,1,3,4,4,4,4,4,2,4,3,3
"1521",0,0,0,0,0,1,1,1,0,1,3,2,4,3,4,4,4,4,3,4
"1522",0,0,0,0,0,1,1,1,1,1,3,4,4,4,4,1,2,4,3,3
"1523",0,0,1,1,0,0,1,1,0,1,4,4,4,3,4,4,4,4,4,2
"1524",0,0,0,0,1,1,1,1,0,1,3,4,4,4,1,3,1,3,1,0
"1525",0,0,1,0,0,1,1,1,0,1,3,4,4,4,1,4,2,4,3,2
"1526",0,0,0,1,1,0,0,0,1,0,1,4,4,2,3,2,3,1,2,2
"1527",1,0,0,1,1,1,1,0,0,0,3,4,4,2,3,4,3,2,1,1
"1528",0,0,0,0,1,0,0,1,0,0,3,3,2,2,3,3,1,2,4,3
"1529",1,0,1,1,1,1,1,1,1,1,4,4,4,4,3,4,4,4,4,4
"1530",0,0,0,0,0,1,1,0,0,0,3,3,2,3,3,3,2,1,1,1
"1531",1,0,1,1,1,1,1,1,0,1,4,4,4,4,4,4,4,4,3,4
"1532",1,0,1,1,0,1,1,1,1,1,3,4,4,4,4,4,2,4,3,4
"1533",0,0,1,1,1,1,1,0,0,0,3,4,4,3,3,2,4,3,1,1
"1534",0,0,0,1,1,1,1,0,0,1,3,4,4,2,1,2,4,3,0,2
"1535",1,0,1,1,1,1,1,0,0,1,4,2,4,4,3,4,2,4,2,4
"1536",0,0,0,1,0,1,0,0,1,0,1,4,2,2,3,3,4,1,2,3
"1537",0,0,0,0,1,0,1,1,0,0,4,3,2,3,1,1,0,2,2,2
"1538",0,0,0,1,0,1,1,0,0,0,3,4,4,3,3,3,2,2,3,1
"1539",1,0,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4
"1540",0,0,1,0,1,1,1,0,1,0,1,2,2,2,2,3,2,3,1,1
"1541",0,0,0,1,1,0,0,0,0,1,1,2,2,2,1,2,2,2,3,2
"1542",0,0,0,1,1,1,0,0,1,0,3,4,4,3,1,3,3,2,1,1
"1543",0,1,0,1,1,1,1,1,1,1,4,4,4,4,3,4,4,4,4,4
"1544",0,0,0,0,1,1,1,1,0,1,3,4,4,3,3,4,2,3,1,0
"1545",1,0,1,1,1,1,1,1,0,1,3,1,2,2,1,2,2,2,1,1
"1546",0,0,1,1,1,0,1,0,0,0,3,4,2,3,3,3,1,3,3,1
"1547",1,0,1,1,1,1,1,1,0,1,3,4,4,3,3,4,4,3,1,3
"1548",0,0,0,0,0,1,1,1,1,0,1,4,4,3,4,2,4,4,4,1
"1549",0,0,0,1,0,0,0,1,0,0,3,3,1,2,2,3,2,1,2,3
"1550",0,0,0,1,1,1,1,0,0,1,4,4,4,4,4,4,4,4,3,4
"1551",0,0,1,0,1,1,1,0,0,1,1,4,4,1,3,4,4,4,1,1
"1552",1,0,1,1,0,1,0,1,1,0,3,2,2,4,4,1,1,4,1,2
"1553",0,0,0,0,1,0,0,0,0,0,3,4,4,2,3,2,3,3,2,3
"1554",0,0,0,0,0,0,1,1,0,0,1,4,4,3,1,4,3,0,3,3
"1555",0,0,0,0,0,0,1,0,0,1,3,1,2,3,1,2,3,1,0,3
"1556",0,0,0,0,0,1,1,1,0,0,1,4,4,0,4,3,3,1,1,0
"1557",0,0,0,1,1,1,0,0,0,0,3,2,4,3,3,2,3,4,1,1
"1558",0,0,0,0,0,0,1,0,0,1,3,3,2,3,3,2,1,3,2,4
"1559",0,0,0,0,0,1,1,0,0,1,3,3,2,2,4,3,2,4,2,3
"1560",0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,2,4,4,4,3
"1561",1,0,0,0,1,1,1,0,0,1,1,4,4,3,3,4,2,3,1,3
"1562",1,0,0,0,1,1,1,0,0,1,3,2,4,4,3,3,3,2,3,0
"1563",0,0,1,1,1,1,1,1,1,1,2,4,4,3,3,4,4,4,1,2
"1564",0,0,0,0,0,0,0,1,0,0,2,2,2,3,3,3,1,1,2,3
"1565",1,0,0,1,1,1,1,1,0,1,3,4,4,3,3,3,4,3,3,2
"1566",0,0,1,0,1,1,1,1,0,1,4,2,4,4,3,4,3,4,3,1
"1567",0,0,0,0,1,0,0,1,0,1,2,2,4,4,3,2,2,2,3,3
"1568",0,0,0,0,0,1,1,0,0,0,3,3,2,4,1,3,3,3,1,0
"1569",0,0,1,1,0,0,1,1,0,1,4,4,4,3,3,4,2,3,1,1
"1570",0,0,1,1,1,1,1,0,0,1,4,4,4,4,4,4,4,3,1,4
"1571",0,0,0,0,0,0,1,0,0,0,1,4,4,4,3,2,2,4,3,3
"1572",1,0,0,0,0,1,1,0,0,1,1,2,2,1,3,4,1,2,0,1
"1573",1,0,0,1,0,0,1,1,0,0,3,3,4,3,4,4,3,1,2,1
"1574",1,0,0,0,1,1,1,0,0,1,4,4,4,3,4,4,2,1,2,4
"1575",0,0,0,1,1,1,1,1,0,1,1,4,4,2,2,2,2,2,3,3
"1576",0,1,0,1,1,1,1,1,0,0,3,4,4,4,4,4,3,4,3,2
"1577",0,0,0,0,1,1,1,1,0,1,3,4,4,4,3,1,2,3,3,3
"1578",0,0,0,0,0,0,0,0,0,0,3,4,2,4,3,4,2,1,1,2
"1579",0,0,0,0,0,0,1,0,0,0,4,2,2,3,3,3,1,1,1,3
"1580",1,1,1,0,1,1,1,0,1,1,3,2,4,4,4,4,3,4,1,4
"1581",0,1,0,0,0,0,0,0,0,1,3,1,2,2,3,2,3,3,2,1
"1582",0,0,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,3
"1583",0,0,0,0,0,1,1,0,0,0,3,2,4,3,1,3,3,1,0,3
"1584",0,0,1,0,1,1,1,0,1,1,1,1,4,4,4,2,3,4,4,2
"1585",1,0,1,0,1,0,1,1,0,1,3,4,4,4,4,4,1,4,3,4
"1586",0,0,0,0,0,0,0,1,0,1,2,2,4,3,4,4,2,3,1,1
"1587",0,0,0,0,0,1,1,1,0,1,1,2,4,2,3,2,3,3,3,3
"1588",1,0,0,0,0,0,1,0,0,1,3,1,4,3,3,4,1,2,1,3
"1589",0,0,1,0,1,1,1,0,0,1,3,4,4,4,3,4,4,4,1,3
"1590",0,0,1,1,1,1,1,0,0,1,4,0,4,4,4,4,4,4,4,4
"1591",0,0,0,0,1,1,1,0,0,1,2,4,4,2,4,2,2,3,1,0
"1592",1,1,0,1,1,1,1,1,0,1,4,4,4,2,3,3,2,3,1,0
"1593",0,0,0,0,1,1,1,0,0,0,4,1,4,4,4,2,3,4,3,4
"1594",0,0,0,1,1,1,1,1,1,0,4,4,4,4,4,4,4,4,2,3
"1595",0,0,0,0,1,1,1,1,1,0,3,2,2,3,2,1,4,3,3,1
"1596",0,0,0,1,0,0,0,0,0,1,1,4,4,2,1,2,3,2,1,1
"1597",0,0,1,1,0,1,1,0,1,0,3,4,4,4,1,4,4,4,4,0
"1598",0,0,1,0,1,0,1,0,0,0,3,4,2,3,1,2,2,4,4,4
"1599",0,0,0,0,0,1,1,0,1,1,4,2,4,1,4,4,4,4,2,0
"1600",0,0,0,1,1,1,1,1,0,1,3,1,4,3,3,4,4,2,2,2
